Information_Score,Phrase,Newspaper
1.1583570700811506e-05,soccer,"University of Wisconsin, La Crosse"
0.000527309468878,soccer,CUNY Queens College
0.0001691617074994,soccer,Purdue University Northwest
-7.071542901374046e-06,finances,Pennsylvania State University
1.625957310377916e-05,finances,"University of Nebraska, Lincoln"
7.422815828387027e-06,finances,Eastern Illinois University
8.634018045847877e-05,finances,New York University
2.7123390965989893e-05,finances,SUNY Stony Brook
2.17939708075874e-05,finances,University of Chicago
5.7755571268813e-06,finances,University of Illinois Urbana Champaign
7.260223084464386e-05,finances,Florida Gulf Coast University
3.532823929728682e-05,finances,University of Texas Arlington
2.3447753259848974e-05,finances,University of California Davis
8.392810245998649e-05,finances,SUNY Oneonta
0.000127715557101,finances,Purdue University
0.0001022743699911,finances,DePaul University
2.0731960012060985e-05,finances,Washington State University
2.9037147198752224e-05,finances,Columbia College Chicago
5.300282296031939e-05,finances,University of Southern Indiana
3.6398243225915245e-05,finances,University of Washington
2.6356650611368464e-05,finances,University of Oklahoma
7.907962580627835e-06,finances,"University of Tennessee, Knoxville"
0.0002019844819059,finances,University of California San Diego
2.46489208844067e-05,finances,University of Connecticut
3.9438562854552535e-05,finances,Texas A & M University
6.769295361409267e-05,finances,Moorpark College
8.177250315995145e-05,finances,University of Hartford
4.674992342266089e-05,finances,University of Mary Washington
7.401623339949781e-05,finances,Wright State University
9.744918722773745e-05,finances,Augsburg University
0.0002488365511687,finances,"California State Polytechnic University, Humboldt"
7.294753029015953e-05,finances,Chapman University
4.005328625324277e-05,radio,University of Hawaii Manoa
-1.200973764633478e-05,radio,University of Utah
-9.876783567142942e-05,radio,Pennsylvania State University
-4.268009314452254e-05,radio,University of Notre Dame
6.026971689013397e-05,radio,Creighton University
-2.955184180196e-05,radio,East Carolina University
-3.4075053960980244e-05,radio,"University of Nebraska, Lincoln"
4.994957834524041e-06,radio,University of North Florida
-3.3163749810203016e-05,radio,Georgetown University
-1.1137746945996832e-05,radio,Texas Christian University
-5.0112035821723975e-05,radio,Eastern Illinois University
-1.3972854103634492e-05,radio,University of Massachusetts Boston
8.989689591084618e-06,radio,SUNY Stony Brook
-6.998570884122881e-06,radio,University of Chicago
-4.319822702517397e-05,radio,University of Illinois Urbana Champaign
-6.013615864200814e-05,radio,"University of Wisconsin, Madison"
-7.04968531311984e-05,radio,Northern Illinois University
-1.4295494016824105e-05,radio,Marquette University
-2.5526030892206293e-05,radio,University of California Davis
4.17919869742453e-07,radio,Purdue University
-1.4802331459267014e-05,radio,University of Rochester
-2.5492861188313825e-06,radio,St. Louis University
-2.1607556999795244e-05,radio,Oklahoma State University
7.0543525636528e-05,radio,CSU Fresno
-3.262891864915535e-05,radio,University of California Santa Barbara
1.642048343325975e-05,radio,St. Edward's University
-2.336726085837062e-05,radio,Louisiana College
-5.098572237662765e-06,radio,Virginia Commonwealth University
4.029038808264127e-06,radio,University of Southern Indiana
-4.645134660688362e-05,radio,University of Washington
-1.689519375829096e-05,radio,University of Kansas
-2.2617133540686806e-05,radio,University of Oklahoma
-5.35551320214706e-05,radio,University of Minnesota Twin Cities
0.0003462546351954,radio,"University of Tennessee, Knoxville"
5.784613332355895e-05,radio,James Madison University
0.0134676253309112,radio,Florida International University
0.0004142987653112,radio,University of Texas Austin
0.0006479184461942,radio,University of Massachusetts Amherst
-7.02896885933331e-06,radio,CSU Chico
-1.2374089593696437e-06,radio,University of Pittsburgh
-7.454668683330936e-05,radio,University of Michigan
1.983934120796354e-05,radio,Ithaca College
0.0001689098816601,radio,DePauw University
0.0001707886371069,radio,CSU Fullerton
2.655078634724506e-05,radio,New Jersey Institute of Technology
-9.535221297502736e-06,radio,Texas A & M University
-4.0445410029568157e-07,radio,Macalester College
0.0001193001346924,radio,University of North Alabama
1.1897925107085814e-06,radio,University of North Carolina Charlotte
-8.97477945095863e-06,radio,Villanova University
1.1897925107085814e-06,radio,University of California Riverside
8.471709072233979e-06,radio,Grand Valley State University
1.1870592721031547e-05,radio,Drake University
7.773013351309257e-05,radio,Grinnell College
-4.704885418866418e-06,radio,Southern Methodist University
2.5042449247442546e-05,radio,University of Akron
7.110897215373507e-06,radio,Keene State College
8.056828385690863e-05,radio,Portland State University
2.990755327183782e-05,radio,CSU Stanislaus
0.0001152279113469,radio,Carleton College
0.0001065939308668,radio,Colgate University
5.211879555563277e-06,radio,"University of Wisconsin, Oshkosh"
8.123753372752937e-06,radio,Wake Forest University
2.104086503633914e-05,radio,Williams College
9.637063278478128e-05,radio,Mt. Holyoke College
2.823613520365765e-05,radio,Appalachian State University
2.6944129728750188e-05,radio,Buena Vista University
2.3288339917136415e-05,radio,Providence College
0.0002103601437112,radio,West Chester University
6.55974380157924e-05,radio,Xavier University
5.294141456057344e-05,radio,"California State Polytechnic University, Humboldt"
0.0003741501891994,radio,Lewis University
0.0002288558197744,sex crimes,Quinnipiac University
0.0001079214981347,sex crimes,CSU Sonoma
-0.0001829516132244,labor,"California Polytechnic State University, SLO"
-2.4648602278388825e-05,labor,Emory University
-0.0001466329073909,labor,University of Georgia
-3.366296981494793e-05,labor,University of Hawaii Manoa
1.5923049728113503e-05,labor,University of Utah
-0.0002230243047386,labor,Pennsylvania State University
-8.005044934497751e-05,labor,University of Notre Dame
0.0030523657317005,labor,University of California Santa Cruz
-4.474359220876871e-05,labor,East Carolina University
-1.3044260692229643e-05,labor,"University of Nebraska, Lincoln"
0.0002122458461553,labor,Georgetown University
0.0001754655204736,labor,San Francisco State University
-6.784853075594453e-06,labor,Tulane University
-1.4159563739852806e-05,labor,Texas Christian University
-0.0001178994958452,labor,Eastern Illinois University
4.873033398118431e-05,labor,University of Massachusetts Boston
-1.754654417992088e-05,labor,New York University
1.4650994865990198e-06,labor,SUNY Stony Brook
0.0001270973658857,labor,University of Chicago
6.737950425152681e-05,labor,University of Illinois Urbana Champaign
9.063131281478916e-05,labor,Biola University
-2.8043226666465297e-05,labor,University of California Irvine
-2.437222399966065e-05,labor,Hofstra University
0.0001848763483347,labor,"University of Wisconsin, Madison"
-0.0001774091092983,labor,Northern Illinois University
0.0001179547577622,labor,University of Texas San Antonio
-5.4847595931992855e-06,labor,Marquette University
-2.5546207157117136e-05,labor,University of Miami
-2.884962944976681e-06,labor,University of Texas Arlington
3.844488899092248e-07,labor,University of California Davis
-4.9677952185184025e-05,labor,Purdue University
-3.510942281705742e-05,labor,University of Rochester
4.150007199877161e-05,labor,St. Louis University
-2.396436212376377e-05,labor,Boston College
-3.253132634703912e-05,labor,DePaul University
6.618371809030122e-05,labor,San Diego State University
-5.84656850338906e-05,labor,Oklahoma State University
4.636742512376016e-05,labor,CSU Fresno
0.0002576270550198,labor,University of California Santa Barbara
0.0001690763666812,labor,St. Edward's University
0.0009340318532557,labor,Louisiana College
-6.127008008587996e-05,labor,Washington State University
-1.2745051599983776e-06,labor,Virginia Commonwealth University
-9.827838993426732e-06,labor,Columbia College Chicago
-0.0001424013872613,labor,University of Washington
-3.135342641129544e-06,labor,University of Oklahoma
8.077108929127517e-05,labor,University of Minnesota Twin Cities
-3.921087230812409e-06,labor,University of Colorado Boulder
-6.269624866475586e-05,labor,Stanford University
-2.0437644600835607e-05,labor,Occidental College
-0.0001138274708255,labor,"University of Tennessee, Knoxville"
-6.455774537834356e-05,labor,James Madison University
-4.403294928686374e-05,labor,CSU Sacramento
-3.493785128509497e-05,labor,Florida International University
0.0001395572630593,labor,University of Texas Austin
-2.42039676704526e-05,labor,University of Massachusetts Amherst
3.220193835866953e-05,labor,Hobart and William Smith Colleges
0.0001768672662918,labor,University of California San Diego
2.919515621322105e-06,labor,Eastern Washington University
-2.5458032876380992e-05,labor,CSU Chico
-5.419175030502704e-05,labor,University of Pittsburgh
-7.251180388502014e-05,labor,University of Michigan
2.45920553510939e-05,labor,Fullerton College
-7.482553520722229e-06,labor,Montana State University Bozeman
0.0002789073975859,labor,Ithaca College
-3.1768970565154374e-05,labor,University of Connecticut
-6.113164593882316e-05,labor,University of Iowa
5.187598393651494e-05,labor,DePauw University
7.449740678952587e-05,labor,Los Angeles Valley College
-1.366803010856186e-05,labor,Rowan University
2.807843107945534e-05,labor,Bowdoin College
-7.036428195639015e-07,labor,CSU Fullerton
4.859275900088741e-06,labor,University of North Carolina Greensboro
3.7206947328185538e-06,labor,Florida Atlantic University
8.121722330197384e-06,labor,New Jersey Institute of Technology
4.868943224420075e-05,labor,Quinnipiac University
-6.313668099114758e-06,labor,Macalester College
-1.2757168446463878e-05,labor,Simpson College
1.5421783035786307e-05,labor,Ohio University
-2.7077243216910267e-05,labor,Northeastern University
0.0001313406561246,labor,Marshall University
-3.58139771738952e-05,labor,University of Oregon
2.341158885603861e-05,labor,Trinity University
-7.670661254738197e-06,labor,Villanova University
0.0001873952127103,labor,University of California Riverside
-3.780518032104601e-05,labor,University of Alabama
1.1438658245944566e-05,labor,Grand Valley State University
-2.8800050417567103e-05,labor,Mississippi State University
1.8236425543539703e-05,labor,Drake University
9.322889954755106e-06,labor,Simmons University
2.2527348173633645e-05,labor,University of Montana
0.0001389459873306,labor,Grinnell College
0.0001516523432571,labor,Amherst College
3.466707466506222e-05,labor,"University of Nebraska, Omaha"
-2.0954602784490125e-05,labor,University of Cincinnati
